route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
43,000023,88____:007::8885704:8885001:4:825:20170806,Tournai,12908,,1207,,1
45,000060,88____:007::8831310:8841004:8:1054:20170813,Liege-Guillemins,12908,,1208,,1
45,000059,88____:007::8831310:8841004:8:1151:20170815,Liege-Guillemins,12909,,1209,,1
43,000023,88____:007::8885704:8885001:4:925:20170806,Tournai,12909,,1210,,1
45,000060,88____:007::8831310:8841004:8:1154:20170813,Liege-Guillemins,12909,,1211,,1
45,000059,88____:007::8831310:8841004:8:1251:20170815,Liege-Guillemins,12910,,1212,,1
43,000023,88____:007::8885704:8885001:4:1025:20170806,Tournai,12910,,1213,,1
45,000060,88____:007::8831310:8841004:8:1254:20170813,Liege-Guillemins,12910,,1214,,1
45,000059,88____:007::8831310:8841004:8:1351:20170815,Liege-Guillemins,12911,,1215,,1
43,000023,88____:007::8885704:8885001:4:1125:20170806,Tournai,12911,,1216,,1
45,000060,88____:007::8831310:8841004:8:1354:20170813,Liege-Guillemins,12911,,1217,,1
45,000059,88____:007::8831310:8841004:8:1451:20170815,Liege-Guillemins,12912,,1218,,1
43,000023,88____:007::8885704:8885001:4:1225:20170806,Tournai,12912,,1219,,1
45,000060,88____:007::8831310:8841004:8:1454:20170813,Liege-Guillemins,12912,,1220,,1
45,000059,88____:007::8831310:8841004:8:1551:20170815,Liege-Guillemins,12913,,1221,,1
43,000023,88____:007::8885704:8885001:4:1325:20170806,Tournai,12913,,1222,,1
45,000060,88____:007::8831310:8841004:8:1554:20170813,Liege-Guillemins,12913,,1223,,1
45,000059,88____:007::8831310:8841004:8:1651:20170815,Liege-Guillemins,12914,,1224,,1
43,000023,88____:007::8885704:8885001:4:1425:20170806,Tournai,12914,,1225,,1
45,000060,88____:007::8831310:8841004:8:1654:20170813,Liege-Guillemins,12914,,1226,,1
45,000059,88____:007::8831310:8841004:8:1751:20170815,Liege-Guillemins,12915,,1227,,1
43,000023,88____:007::8885704:8885001:4:1525:20170806,Tournai,12915,,1228,,1
45,000060,88____:007::8831310:8841004:8:1754:20170813,Liege-Guillemins,12915,,1229,,1
44,000044,88____:046::8843208:8841004:7:1955:20170730,Liege-Guillemins,12916,,1230,,1
45,000059,88____:007::8831310:8841004:8:1851:20170815,Liege-Guillemins,12916,,1231,,1
43,000023,88____:007::8885704:8885001:4:1625:20170806,Tournai,12916,,1232,,1
45,000060,88____:007::8831310:8841004:8:1854:20170813,Liege-Guillemins,12916,,1233,,1
44,000044,88____:046::8843208:8841004:7:2055:20170730,Liege-Guillemins,12917,,1234,,1
45,000059,88____:007::8831310:8841004:8:1951:20170815,Liege-Guillemins,12917,,1235,,1
43,000023,88____:007::8885704:8885001:4:1725:20170806,Tournai,12917,,1236,,1
45,000060,88____:007::8831310:8841004:8:1954:20170813,Liege-Guillemins,12917,,1237,,1
44,000042,88____:046::8843208:8841004:7:2155:20170730,Liege-Guillemins,12918,,1238,,1
45,000059,88____:007::8831310:8841004:8:2051:20170815,Liege-Guillemins,12918,,1239,,1
43,000023,88____:007::8885704:8885001:4:1825:20170806,Tournai,12918,,1240,,1
45,000060,88____:007::8831310:8841004:8:2054:20170813,Liege-Guillemins,12918,,1241,,1
44,000042,88____:046::8843208:8841004:7:2255:20170730,Liege-Guillemins,12919,,1242,,1
45,000059,88____:007::8831310:8841004:8:2151:20170815,Liege-Guillemins,12919,,1243,,1
43,000023,88____:007::8885704:8885001:4:1925:20170806,Tournai,12919,,1244,,1
45,000060,88____:007::8831310:8841004:8:2154:20170813,Liege-Guillemins,12919,,1245,,1
44,000042,88____:046::8843208:8841004:7:2355:20170730,Liege-Guillemins,12920,,1246,,1
43,000023,88____:007::8885704:8885001:4:2025:20170806,Tournai,12920,,1247,,1
43,000023,88____:007::8885704:8885001:4:2125:20170806,Tournai,12921,,1248,,1
43,000023,88____:007::8885704:8885001:4:2225:20170806,Tournai,12922,,1249,,1
43,000023,88____:007::8885704:8885001:4:2325:20170806,Tournai,12923,,1250,,1
43,000023,88____:007::8885001:8885704:4:749:20170806,Mouscron,12927,,1251,,1
45,000036,88____:007::8841004:8831310:8:645:20170815,Tongres,12928,,1252,,1
43,000023,88____:007::8885001:8885704:4:849:20170806,Mouscron,12928,,1253,,1
44,000042,88____:046::8841004:8843208:7:620:20170730,Flemalle-Haute,12929,,1254,,1
45,000036,88____:007::8841004:8831310:8:745:20170815,Tongres,12929,,1255,,1
43,000023,88____:007::8885001:8885704:4:949:20170806,Mouscron,12929,,1256,,1
44,000042,88____:046::8841004:8843208:7:720:20170730,Flemalle-Haute,12930,,1257,,1
45,000036,88____:007::8841004:8831310:8:845:20170815,Tongres,12930,,1258,,1
43,000023,88____:007::8885001:8885704:4:1049:20170806,Mouscron,12930,,1259,,1
44,000043,88____:046::8841004:8843208:7:820:20170729,Flemalle-Haute,12931,,1260,,1
45,000036,88____:007::8841004:8831310:8:945:20170815,Tongres,12931,,1261,,1
43,000023,88____:007::8885001:8885704:4:1149:20170806,Mouscron,12931,,1262,,1
44,000043,88____:046::8841004:8843208:7:920:20170729,Flemalle-Haute,12932,,1263,,1
45,000036,88____:007::8841004:8831310:8:1045:20170815,Tongres,12932,,1264,,1
43,000023,88____:007::8885001:8885704:4:1249:20170806,Mouscron,12932,,1265,,1
45,000036,88____:007::8841004:8831310:8:1145:20170815,Tongres,12933,,1266,,1
43,000023,88____:007::8885001:8885704:4:1349:20170806,Mouscron,12933,,1267,,1
45,000036,88____:007::8841004:8831310:8:1245:20170815,Tongres,12934,,1268,,1
43,000023,88____:007::8885001:8885704:4:1449:20170806,Mouscron,12934,,1269,,1
45,000036,88____:007::8841004:8831310:8:1345:20170815,Tongres,12935,,1270,,1
43,000023,88____:007::8885001:8885704:4:1549:20170806,Mouscron,12935,,1271,,1
45,000036,88____:007::8841004:8831310:8:1445:20170815,Tongres,12936,,1272,,1
43,000023,88____:007::8885001:8885704:4:1649:20170806,Mouscron,12936,,1273,,1
45,000036,88____:007::8841004:8831310:8:1545:20170815,Tongres,12937,,1274,,1
43,000023,88____:007::8885001:8885704:4:1749:20170806,Mouscron,12937,,1275,,1
45,000036,88____:007::8841004:8831310:8:1645:20170815,Tongres,12938,,1276,,1
43,000023,88____:007::8885001:8885704:4:1849:20170806,Mouscron,12938,,1277,,1
45,000036,88____:007::8841004:8831310:8:1745:20170815,Tongres,12939,,1278,,1
43,000023,88____:007::8885001:8885704:4:1949:20170806,Mouscron,12939,,1279,,1
45,000036,88____:007::8841004:8831310:8:1845:20170815,Tongres,12940,,1280,,1
43,000023,88____:007::8885001:8885704:4:2049:20170806,Mouscron,12940,,1281,,1
44,000044,88____:046::8841004:8843208:7:1820:20170730,Flemalle-Haute,12941,,1282,,1
45,000036,88____:007::8841004:8831310:8:1945:20170815,Tongres,12941,,1283,,1
43,000023,88____:007::8885001:8885704:4:2149:20170806,Mouscron,12941,,1284,,1
44,000044,88____:046::8841004:8843208:7:1920:20170730,Flemalle-Haute,12942,,1285,,1
45,000036,88____:007::8841004:8831310:8:2045:20170815,Tongres,12942,,1286,,1
43,000023,88____:007::8885001:8885704:4:2249:20170806,Mouscron,12942,,1287,,1
44,000061,88____:046::8841004:8843208:7:2020:20170730,Flemalle-Haute,12943,,1288,,1
45,000036,88____:007::8841004:8831310:8:2145:20170815,Tongres,12943,,1289,,1
28,000049,82____:049::8200100:8869054:6:2446:20171208,Arlon,12944,,1290,,1
28,000049,88____:049::8869054:8866001:2:2456:20171208,Arlon,12944,,1290,,1
44,000062,88____:046::8841004:8843208:7:2120:20170730,Flemalle-Haute,12944,,1291,,1
44,000042,88____:046::8841004:8843208:7:2220:20170730,Flemalle-Haute,12945,,1292,,1
44,000042,88____:046::8841004:8843208:7:2320:20170730,Flemalle-Haute,12946,,1293,,1
46,000063,88____:007::8891009:8831765:36:652:20170901,Genk,1503,,1294,,1
46,000064,88____:007::8891009:8831765:36:652:20170801,Genk,1503,,1295,,1
46,000009,88____:007::8891009:8831765:36:652:20171208,Genk,1503,,1296,,1
46,000065,88____:007::8891009:8831765:36:752:20170903,Genk,1504,,1297,,1
46,000066,88____:007::8891009:8831765:36:754:20170901,Genk,1504,,1298,,1
46,000067,88____:007::8891009:8831765:36:752:20170716,Genk,1504,,1299,,1
46,000068,88____:007::8891009:8831765:36:752:20171209,Genk,1504,,1300,,1
46,000069,88____:007::8891009:8831765:47:752:20170924,Genk,1504,,1301,,1
46,000070,88____:007::8891009:8831765:36:852:20170903,Genk,1505,,1302,,1
47,000071,88____:007::8891405:8831765:38:852:20170901,Genk,1505,,1303,,1
46,000072,88____:007::8891009:8831765:36:852:20170716,Genk,1505,,1304,,1
46,000073,88____:007::8891009:8831765:36:852:20171209,Genk,1505,,1305,,1
47,000009,88____:007::8891405:8831765:38:852:20171208,Genk,1505,,1306,,1
46,000069,88____:007::8891009:8831765:47:852:20170924,Genk,1505,,1307,,1
46,000074,88____:007::8891009:8831765:36:952:20170903,Genk,1506,,1308,,1
47,000071,88____:007::8891405:8831765:38:952:20170901,Genk,1506,,1309,,1
46,000073,88____:007::8891009:8831765:36:952:20171209,Genk,1506,,1310,,1
47,000009,88____:007::8891405:8831765:38:952:20171208,Genk,1506,,1311,,1
46,000069,88____:007::8891009:8831765:47:952:20170924,Genk,1506,,1312,,1
47,000074,88____:007::8891405:8831765:38:1052:20170903,Genk,1507,,1313,,1
47,000071,88____:007::8891405:8831765:38:1059:20170901,Genk,1507,,1314,,1
47,000073,88____:007::8891405:8831765:38:1052:20171209,Genk,1507,,1315,,1
47,000009,88____:007::8891405:8831765:38:1059:20171208,Genk,1507,,1316,,1
47,000069,88____:007::8891405:8831765:49:1052:20170924,Genk,1507,,1317,,1
47,000075,88____:007::8891405:8831765:38:1152:20170903,Genk,1508,,1318,,1
47,000076,88____:007::8891405:8831765:38:1152:20170730,Genk,1508,,1319,,1
47,000068,88____:007::8891405:8831765:38:1152:20171209,Genk,1508,,1320,,1
47,000069,88____:007::8891405:8831765:49:1152:20170924,Genk,1508,,1321,,1
47,000077,88____:007::8891405:8831765:38:1252:20170903,Genk,1509,,1322,,1
47,000078,88____:007::8891405:8831765:38:1252:20170730,Genk,1509,,1323,,1
47,000068,88____:007::8891405:8831765:38:1252:20171209,Genk,1509,,1324,,1
47,000069,88____:007::8891405:8831765:49:1252:20170924,Genk,1509,,1325,,1
47,000077,88____:007::8891405:8831765:38:1352:20170903,Genk,1510,,1326,,1
47,000078,88____:007::8891405:8831765:38:1352:20170730,Genk,1510,,1327,,1
47,000068,88____:007::8891405:8831765:38:1352:20171209,Genk,1510,,1328,,1
47,000069,88____:007::8891405:8831765:49:1352:20170924,Genk,1510,,1329,,1
47,000079,88____:007::8891405:8831765:38:1452:20170903,Genk,1511,,1330,,1
48,000080,88____:007::8891405:8831005:35:1430:20170901,Hasselt,1511,,1331,,1
47,000067,88____:007::8891405:8831765:38:1452:20170716,Genk,1511,,1332,,1
47,000076,88____:007::8891405:8831765:38:1452:20170730,Genk,1511,,1333,,1
47,000073,88____:007::8891405:8831765:38:1452:20171209,Genk,1511,,1334,,1
48,000009,88____:007::8891405:8831005:35:1430:20171208,Hasselt,1511,,1335,,1
47,000069,88____:007::8891405:8831765:49:1452:20170924,Genk,1511,,1336,,1
47,000077,88____:007::8891405:8831765:38:1552:20170903,Genk,1512,,1337,,1
47,000078,88____:007::8891405:8831765:38:1552:20170730,Genk,1512,,1338,,1
47,000068,88____:007::8891405:8831765:38:1552:20171209,Genk,1512,,1339,,1
47,000069,88____:007::8891405:8831765:49:1552:20170924,Genk,1512,,1340,,1
47,000079,88____:007::8891405:8831765:38:1652:20170903,Genk,1513,,1341,,1
47,000081,88____:007::8891405:8831765:38:1654:20170901,Genk,1513,,1342,,1
47,000078,88____:007::8891405:8831765:38:1652:20170730,Genk,1513,,1343,,1
47,000073,88____:007::8891405:8831765:38:1652:20171209,Genk,1513,,1344,,1
47,000009,88____:007::8891405:8831765:38:1654:20171208,Genk,1513,,1345,,1
47,000069,88____:007::8891405:8831765:49:1652:20170924,Genk,1513,,1346,,1
47,000079,88____:007::8891405:8831765:38:1752:20170903,Genk,1514,,1347,,1
47,000081,88____:007::8891405:8831765:38:1754:20170901,Genk,1514,,1348,,1
47,000076,88____:007::8891405:8831765:38:1752:20170730,Genk,1514,,1349,,1
47,000067,88____:007::8891405:8831765:38:1752:20170716,Genk,1514,,1350,,1
47,000073,88____:007::8891405:8831765:38:1752:20171209,Genk,1514,,1351,,1
47,000009,88____:007::8891405:8831765:38:1754:20171208,Genk,1514,,1352,,1
47,000069,88____:007::8891405:8831765:49:1752:20170924,Genk,1514,,1353,,1
47,000082,88____:007::8891405:8831765:38:1854:20170901,Genk,1515,,1354,,1
47,000079,88____:007::8891405:8831765:38:1852:20170903,Genk,1515,,1355,,1
47,000076,88____:007::8891405:8831765:38:1852:20170730,Genk,1515,,1356,,1
47,000067,88____:007::8891405:8831765:38:1852:20170716,Genk,1515,,1357,,1
47,000073,88____:007::8891405:8831765:38:1852:20171209,Genk,1515,,1358,,1
47,000009,88____:007::8891405:8831765:38:1854:20171208,Genk,1515,,1359,,1
47,000083,88____:007::8891405:8831765:49:1852:20170924,Genk,1515,,1360,,1
47,000017,88____:007::8891405:8831765:49:1852:20170917,Genk,1515,,1361,,1
47,000084,88____:007::8891405:8831765:38:1952:20170903,Genk,1516,,1362,,1
47,000068,88____:007::8891405:8831765:38:1952:20171209,Genk,1516,,1363,,1
47,000069,88____:007::8891405:8831765:49:1952:20170924,Genk,1516,,1364,,1
47,000084,88____:007::8891405:8831765:38:2052:20170903,Genk,1517,,1365,,1
47,000068,88____:007::8891405:8831765:38:2052:20171209,Genk,1517,,1366,,1
47,000069,88____:007::8891405:8831765:49:2052:20170924,Genk,1517,,1367,,1
47,000084,88____:007::8891405:8831765:38:2152:20170903,Genk,1518,,1368,,1
47,000068,88____:007::8891405:8831765:38:2152:20171209,Genk,1518,,1369,,1
47,000069,88____:007::8891405:8831765:49:2152:20170924,Genk,1518,,1370,,1
47,000085,88____:007::8891405:8831765:38:2252:20170903,Genk,1519,,1371,,1
47,000067,88____:007::8891405:8831765:38:2252:20170716,Genk,1519,,1372,,1
47,000068,88____:007::8891405:8831765:38:2252:20171209,Genk,1519,,1373,,1
47,000069,88____:007::8891405:8831765:49:2252:20170924,Genk,1519,,1374,,1
47,000087,88____:007::8891405:8831005:35:2330:20170903,Genk,1520,,1375,,1
47,000082,88____:007::8891405:8831005:35:2330:20170901,Genk,1520,,1376,,1
47,000087,88____:007::8831005:8831765:4:2352:20170903,Genk,1520,,1375,,1
47,000088,88____:007::8891405:8831765:38:2352:20170812,Genk,1520,,1377,,1
47,000073,88____:007::8891405:8831005:35:2330:20171209,Genk,1520,,1378,,1
47,000009,88____:007::8891405:8831005:35:2330:20171208,Genk,1520,,1379,,1
47,000073,88____:007::8831005:8831765:4:2352:20171209,Genk,1520,,1378,,1
47,000069,88____:007::8891405:8831765:49:2352:20170924,Genk,1520,,1380,,1
49,000089,88____:007::8891405:8891009:3:2209:20171209,Bruges,1521,,1381,,1
49,000089,88____:007::8891405:8891009:3:2309:20171209,Bruges,1522,,1382,,1
49,000090,88____:007::8891009:8891405:3:518:20171208,Blankenberge,1525,,1383,,1
49,000090,88____:007::8891009:8891405:3:618:20171208,Blankenberge,1526,,1384,,1
48,000091,88____:007::8831005:8891009:33:651:20170901,Blankenberge,1527,,1385,,1
48,000091,88____:007::8891009:8891405:3:718:20170901,Blankenberge,1527,,1385,,1
48,005540,88____:007::8891009:8891405:3:718:20171209,Blankenberge,1527,,1386,,1
50,000091,88____:007::8831005:8891009:33:651:20170901:1,Knokke,1527,,1387,,1
50,000091,88____:007::8891009:8891660:5:723:20170901,Knokke,1627,,1387,,1
49,000069,88____:007::8891009:8891405:3:721:20170924,Blankenberge,1527,,1388,,1
48,000093,88____:007::8831005:8891405:35:718:20170728,Blankenberge,1527,,1389,,1
50,000093,88____:007::8831005:8891009:33:651:20170728,Knokke,1527,,1390,,1
50,000093,88____:007::8891009:8891660:5:723:20170728,Knokke,1627,,1390,,1
48,000009,88____:007::8831005:8891405:35:718:20171208,Blankenberge,1527,,1391,,1
50,000009,88____:007::8831005:8891009:33:651:20171208,Knokke,1527,,1392,,1
50,000009,88____:007::8891009:8891660:5:723:20171208,Knokke,1627,,1392,,1
47,000082,88____:007::8831765:8891009:36:752:20170901,Blankenberge,1528,,1393,,1
47,000082,88____:007::8891009:8891405:3:818:20170901,Blankenberge,1528,,1393,,1
47,005540,88____:007::8891009:8891405:3:818:20171209,Blankenberge,1528,,1394,,1
51,000081,88____:007::8831765:8891009:36:752:20170901:1,Knokke,1528,,1395,,1
51,000081,88____:007::8891009:8891660:5:823:20170901,Knokke,1628,,1395,,1
49,000069,88____:007::8891009:8891405:3:821:20170924,Blankenberge,1528,,1396,,1
47,000009,88____:007::8831765:8891405:38:818:20171208,Blankenberge,1528,,1397,,1
51,000009,88____:007::8831765:8891009:36:752:20171208,Knokke,1528,,1398,,1
51,000009,88____:007::8891009:8891660:5:823:20171208,Knokke,1628,,1398,,1
48,000095,88____:007::8831005:8891405:35:918:20170815,Blankenberge,1529,,1399,,1
47,000082,88____:007::8831765:8891405:38:918:20170901,Blankenberge,1529,,1400,,1
50,000095,88____:007::8831005:8891009:33:851:20170815,Knokke,1529,,1401,,1
50,000095,88____:007::8891009:8891660:5:923:20170815,Knokke,1629,,1401,,1
51,000096,88____:007::8831765:8891009:36:851:20170901,Knokke,1529,,1402,,1
51,000096,88____:007::8891009:8891660:5:923:20170901,Knokke,1629,,1402,,1
48,000097,88____:007::8831005:8891405:35:918:20171209,Blankenberge,1529,,1403,,1
47,000009,88____:007::8831765:8891405:38:918:20171208,Blankenberge,1529,,1404,,1
48,000069,88____:007::8831005:8891405:46:921:20170924,Blankenberge,1529,,1405,,1
50,000097,88____:007::8831005:8891009:33:851:20171209,Knokke,1529,,1406,,1
50,000097,88____:007::8891009:8891660:5:923:20171209,Knokke,1629,,1406,,1
51,000009,88____:007::8831765:8891009:36:851:20171208,Knokke,1529,,1407,,1
51,000009,88____:007::8891009:8891660:5:923:20171208,Knokke,1629,,1407,,1
50,000069,88____:007::8831005:8891009:44:858:20170924,Knokke,1529,,1408,,1
50,000069,88____:007::8891009:8891660:5:926:20170924,Knokke,1629,,1408,,1
48,000018,88____:007::8831005:8891405:35:918:20171001,Blankenberge,1529,,1409,,1
48,000098,88____:007::8831005:8891405:35:918:20170903,Blankenberge,1529,,1410,,1
50,000018,88____:007::8831005:8891009:33:851:20171001,Knokke,1529,,1411,,1
50,000018,88____:007::8891009:8891660:5:923:20171001,Knokke,1629,,1411,,1
50,000098,88____:007::8831005:8891009:33:851:20170903,Knokke,1529,,1412,,1
50,000098,88____:007::8891009:8891660:5:923:20170903,Knokke,1629,,1412,,1
47,000099,88____:007::8831765:8891405:38:1018:20170820,Blankenberge,1530,,1413,,1
47,000100,88____:007::8831765:8891405:38:1018:20170901,Blankenberge,1530,,1414,,1
51,000101,88____:007::8831765:8891009:36:951:20170820,Knokke,1530,,1415,,1
51,000101,88____:007::8891009:8891660:5:1023:20170820,Knokke,1630,,1415,,1
51,000102,88____:007::8831765:8891009:36:951:20170901,Knokke,1530,,1416,,1
51,000102,88____:007::8891009:8891660:5:1023:20170901,Knokke,1630,,1416,,1
47,000097,88____:007::8831765:8891405:38:1018:20171209,Blankenberge,1530,,1417,,1
47,000009,88____:007::8831765:8891405:38:1018:20171208,Blankenberge,1530,,1418,,1
47,000069,88____:007::8831765:8891405:49:1021:20170924,Blankenberge,1530,,1419,,1
51,000097,88____:007::8831765:8891009:36:951:20171209,Knokke,1530,,1420,,1
51,000097,88____:007::8891009:8891660:5:1023:20171209,Knokke,1630,,1420,,1
51,000009,88____:007::8831765:8891009:36:951:20171208,Knokke,1530,,1421,,1
51,000009,88____:007::8891009:8891660:5:1023:20171208,Knokke,1630,,1421,,1
51,000069,88____:007::8831765:8891009:47:958:20170924,Knokke,1530,,1422,,1
51,000069,88____:007::8891009:8891660:5:1026:20170924,Knokke,1630,,1422,,1
47,000018,88____:007::8831765:8891405:38:1018:20171001,Blankenberge,1530,,1423,,1
47,000103,88____:007::8831765:8891405:38:1018:20170903,Blankenberge,1530,,1424,,1
51,000018,88____:007::8831765:8891009:36:951:20171001,Knokke,1530,,1425,,1
51,000018,88____:007::8891009:8891660:5:1023:20171001,Knokke,1630,,1425,,1
51,000103,88____:007::8831765:8891009:36:951:20170903,Knokke,1530,,1426,,1
51,000103,88____:007::8891009:8891660:5:1023:20170903,Knokke,1630,,1426,,1
47,000099,88____:007::8831765:8891405:38:1118:20170820,Blankenberge,1531,,1427,,1
47,000104,88____:007::8831765:8891405:38:1118:20170630,Blankenberge,1531,,1428,,1
51,000101,88____:007::8831765:8891009:36:1051:20170820,Knokke,1531,,1429,,1
51,000101,88____:007::8891009:8891660:5:1123:20170820,Knokke,1631,,1429,,1
47,000105,88____:007::8831765:8891405:38:1118:20170901,Blankenberge,1531,,1430,,1
51,000106,88____:007::8831765:8891009:36:1051:20170901,Knokke,1531,,1431,,1
51,000106,88____:007::8891009:8891660:5:1123:20170901,Knokke,1631,,1431,,1
47,000107,88____:007::8831765:8891405:38:1118:20170720,Blankenberge,1531,,1432,,1
51,000107,88____:007::8831765:8891009:36:1051:20170720,Knokke,1531,,1433,,1
51,000107,88____:007::8891009:8891660:5:1123:20170720,Knokke,1631,,1433,,1
47,000009,88____:007::8831765:8891405:38:1118:20171208,Blankenberge,1531,,1434,,1
47,000097,88____:007::8831765:8891405:38:1118:20171209,Blankenberge,1531,,1435,,1
47,000069,88____:007::8831765:8891405:49:1121:20170924,Blankenberge,1531,,1436,,1
51,000009,88____:007::8831765:8891009:36:1051:20171208,Knokke,1531,,1437,,1
51,000009,88____:007::8891009:8891660:5:1123:20171208,Knokke,1631,,1437,,1
51,000097,88____:007::8831765:8891009:36:1051:20171209,Knokke,1531,,1438,,1
51,000097,88____:007::8891009:8891660:5:1123:20171209,Knokke,1631,,1438,,1
51,000069,88____:007::8831765:8891009:47:1058:20170924,Knokke,1531,,1439,,1
51,000069,88____:007::8891009:8891660:5:1126:20170924,Knokke,1631,,1439,,1
47,000103,88____:007::8831765:8891405:38:1118:20170903,Blankenberge,1531,,1440,,1
47,000018,88____:007::8831765:8891405:38:1118:20171001,Blankenberge,1531,,1441,,1
51,000103,88____:007::8831765:8891009:36:1051:20170903,Knokke,1531,,1442,,1
51,000103,88____:007::8891009:8891660:5:1123:20170903,Knokke,1631,,1442,,1
51,000018,88____:007::8831765:8891009:36:1051:20171001,Knokke,1531,,1443,,1
51,000018,88____:007::8891009:8891660:5:1123:20171001,Knokke,1631,,1443,,1
47,000108,88____:007::8831765:8891405:38:1218:20170903,Blankenberge,1532,,1444,,1
47,000109,88____:007::8831765:8891405:38:1218:20170901,Blankenberge,1532,,1445,,1
47,000076,88____:007::8831765:8891405:38:1218:20170730,Blankenberge,1532,,1446,,1
47,000110,88____:007::8831765:8891405:38:1218:20171209,Blankenberge,1532,,1447,,1
47,000069,88____:007::8831765:8891405:49:1221:20170924,Blankenberge,1532,,1448,,1
47,000018,88____:007::8831765:8891405:38:1218:20171001,Blankenberge,1532,,1449,,1
47,000111,88____:007::8831765:8891405:38:1318:20170820,Blankenberge,1533,,1450,,1
47,000112,88____:007::8831765:8831005:4:1026:20170901,Blankenberge,1533,,1451,,1
47,000112,88____:007::8831005:8891405:35:1318:20170901,Blankenberge,1533,,1451,,1
47,000019,88____:007::8831005:8891405:35:1318:20170811,Blankenberge,1533,,1452,,1
51,000114,88____:007::8831765:8831005:4:1026:20170901:1,Knokke,1533,,1453,,1
51,000114,88____:007::8831005:8891009:33:1252:20170901,Knokke,1533,,1453,,1
51,000019,88____:007::8831005:8891009:33:1252:20170811,Knokke,1533,,1454,,1
51,000114,88____:007::8891009:8891660:5:1323:20170901,Knokke,1633,,1453,,1
51,000019,88____:007::8891009:8891660:5:1323:20170811,Knokke,1633,,1454,,1
51,000111,88____:007::8831765:8891009:36:1251:20170820,Knokke,1533,,1455,,1
51,000111,88____:007::8891009:8891660:5:1323:20170820,Knokke,1633,,1455,,1
47,000116,88____:007::8831765:8891405:38:1318:20170903,Blankenberge,1533,,1456,,1
51,000116,88____:007::8831765:8891009:36:1251:20170903,Knokke,1533,,1457,,1
51,000116,88____:007::8891009:8891660:5:1323:20170903,Knokke,1633,,1457,,1
47,000117,88____:007::8831765:8891405:38:1318:20170730,Blankenberge,1533,,1458,,1
51,000117,88____:007::8831765:8891009:36:1251:20170730,Knokke,1533,,1459,,1
51,000117,88____:007::8891009:8891660:5:1323:20170730,Knokke,1633,,1459,,1
47,000118,88____:007::8831765:8891405:38:1318:20170728,Blankenberge,1533,,1460,,1
51,000118,88____:007::8831765:8891009:36:1252:20170728,Knokke,1533,,1461,,1
51,000118,88____:007::8891009:8891660:5:1323:20170728,Knokke,1633,,1461,,1
47,000097,88____:007::8831765:8891405:38:1318:20171209,Blankenberge,1533,,1462,,1
47,000009,88____:007::8831765:8891405:38:1318:20171208,Blankenberge,1533,,1463,,1
47,000069,88____:007::8831765:8891405:49:1321:20170924,Blankenberge,1533,,1464,,1
51,000097,88____:007::8831765:8891009:36:1251:20171209,Knokke,1533,,1465,,1
51,000097,88____:007::8891009:8891660:5:1323:20171209,Knokke,1633,,1465,,1
51,000009,88____:007::8831765:8891009:36:1252:20171208,Knokke,1533,,1466,,1
51,000009,88____:007::8891009:8891660:5:1323:20171208,Knokke,1633,,1466,,1
51,000069,88____:007::8831765:8891009:47:1258:20170924,Knokke,1533,,1467,,1
51,000069,88____:007::8891009:8891660:5:1326:20170924,Knokke,1633,,1467,,1
47,000018,88____:007::8831765:8891405:38:1318:20171001,Blankenberge,1533,,1468,,1
51,000018,88____:007::8831765:8891009:36:1251:20171001,Knokke,1533,,1469,,1
51,000018,88____:007::8891009:8891660:5:1323:20171001,Knokke,1633,,1469,,1
47,000109,88____:007::8831765:8891405:38:1418:20170901,Blankenberge,1534,,1470,,1
51,000119,88____:007::8831765:8891009:36:1351:20170901,Knokke,1534,,1471,,1
51,000119,88____:007::8891009:8891660:5:1423:20170901,Knokke,1634,,1471,,1
47,000120,88____:007::8831765:8891405:38:1418:20170903,Blankenberge,1534,,1472,,1
51,000120,88____:007::8831765:8891009:36:1351:20170903,Knokke,1534,,1473,,1
51,000120,88____:007::8891009:8891660:5:1423:20170903,Knokke,1634,,1473,,1
47,000117,88____:007::8831765:8891405:38:1418:20170730,Blankenberge,1534,,1474,,1
51,000117,88____:007::8831765:8891009:36:1351:20170730,Knokke,1534,,1475,,1
51,000117,88____:007::8891009:8891660:5:1423:20170730,Knokke,1634,,1475,,1
47,000110,88____:007::8831765:8891405:38:1418:20171209,Blankenberge,1534,,1476,,1
47,000069,88____:007::8831765:8891405:49:1421:20170924,Blankenberge,1534,,1477,,1
51,000110,88____:007::8831765:8891009:36:1351:20171209,Knokke,1534,,1478,,1
51,000110,88____:007::8891009:8891660:5:1423:20171209,Knokke,1634,,1478,,1
51,000069,88____:007::8831765:8891009:47:1358:20170924,Knokke,1534,,1479,,1
51,000069,88____:007::8891009:8891660:5:1426:20170924,Knokke,1634,,1479,,1
47,000018,88____:007::8831765:8891405:38:1418:20171001,Blankenberge,1534,,1480,,1
51,000018,88____:007::8831765:8891009:36:1351:20171001,Knokke,1534,,1481,,1
51,000018,88____:007::8891009:8891660:5:1423:20171001,Knokke,1634,,1481,,1
47,000113,88____:007::8831765:8891405:38:1518:20170901,Blankenberge,1535,,1482,,1
51,000113,88____:007::8831765:8891009:36:1451:20170901,Knokke,1535,,1483,,1
51,000113,88____:007::8891009:8891660:5:1523:20170901,Knokke,1635,,1483,,1
